amount,status,date,fee_id,affiliate_id,created_at
80,Pagado,2018-12-01,1,1826,2018-09-01 00:00:00.000000000
60,Pagado,2019-03-01,1,1826,2019-01-01 00:00:00.000000000
100,Pagado,2019-08-01,1,1826,2019-04-01 00:00:00.000000000
80,Pagado,2019-12-01,1,1826,2019-09-01 00:00:00.000000000
60,Pagado,2020-03-01,1,1826,2020-01-01 00:00:00.000000000
180,Pagado,2020-09-01,1,1826,2020-01-01 00:00:00.000000000
100,Pagado,2021-05-01,1,1826,2021-01-01 00:00:00.000000000
100,Pagado,2021-10-01,1,1826,2021-06-01 00:00:00.000000000
40,Pagado,2021-12-01,1,1826,2021-11-01 00:00:00.000000000
100,Pagado,2022-05-01,1,1826,2022-01-01 00:00:00.000000000
100,Pagado,2022-10-01,1,1826,2022-06-01 00:00:00.000000000
40,Pagado,2022-12-01,1,1826,2022-11-01 00:00:00.000000000
100,Pagado,2023-05-01,1,1826,2023-01-01 00:00:00.000000000
100,Pagado,2023-10-01,1,1826,2023-06-01 00:00:00.000000000
40,Pagado,2023-12-01,1,1826,2023-11-01 00:00:00.000000000
90,Pagado,2024-03-01,1,1826,2024-01-01 00:00:00.000000000
90,Pagado,2024-06-01,1,1826,2024-04-01 00:00:00.000000000
150,Pagado,2024-11-01,1,1826,2024-07-01 00:00:00.000000000
30,Pagado,2024-12-01,1,1826,2024-12-01 00:00:00.000000000
90,Pagado,2025-03-01,1,1826,2025-01-01 00:00:00.000000000
150,Pagado,2025-08-01,1,1826,2025-04-01 00:00:00.000000000
120,Pagado,2025-12-01,1,1826,2025-09-01 00:00:00.000000000
90,Pagado,2026-03-01,1,1826,2026-01-01 00:00:00.000000000
500,Pagado,2010-12-01,1,1827,2008-12-01 00:00:00.000000000
120,Pagado,2024-09-01,1,1827,2024-06-01 00:00:00.000000000
450,Pagado,2025-12-01,1,1827,2024-11-01 00:00:00.000000000
100,Pagado,2007-12-01,1,1829,2007-08-01 00:00:00.000000000
40,Pagado,2008-02-01,1,1829,2008-01-01 00:00:00.000000000
60,Pagado,2008-05-01,1,1829,2008-03-01 00:00:00.000000000
60,Pagado,2008-08-01,1,1829,2008-06-01 00:00:00.000000000
40,Pagado,2008-10-01,1,1829,2008-09-01 00:00:00.000000000
300,Pagado,2010-01-01,1,1829,2008-11-01 00:00:00.000000000
120,Pagado,2010-07-01,1,1829,2010-02-01 00:00:00.000000000
500,Pagado,2012-08-01,1,1829,2010-08-01 00:00:00.000000000
20,Pagado,2012-09-01,1,1829,2012-09-01 00:00:00.000000000
60,Pagado,2012-12-01,1,1829,2012-10-01 00:00:00.000000000
140,Pagado,2008-02-01,1,1830,2007-08-01 00:00:00.000000000
300,Pagado,2009-05-01,1,1830,2008-03-01 00:00:00.000000000
160,Pagado,2010-01-01,1,1830,2009-06-01 00:00:00.000000000
100,Pagado,2008-01-01,1,1835,2007-09-01 00:00:00.000000000
60,Pagado,2008-04-01,1,1835,2008-02-01 00:00:00.000000000
60,Pagado,2008-07-01,1,1835,2008-05-01 00:00:00.000000000
100,Pagado,2008-12-01,1,1835,2008-08-01 00:00:00.000000000
100,Pagado,2008-01-01,1,1836,2007-09-01 00:00:00.000000000
200,Pagado,2008-06-01,1,1837,2007-09-01 00:00:00.000000000
120,Pagado,2008-02-01,1,1841,2007-09-01 00:00:00.000000000
600,Pagado,2010-03-01,1,1844,2007-10-01 00:00:00.000000000
20,Pagado,2007-11-01,1,1848,2007-11-01 00:00:00.000000000
100,Pagado,2008-04-01,1,1848,2007-12-01 00:00:00.000000000
160,Pagado,2008-12-01,1,1848,2008-05-01 00:00:00.000000000
280,Pagado,2008-12-01,1,1849,2007-11-01 00:00:00.000000000
160,Pagado,2009-08-01,1,1849,2009-01-01 00:00:00.000000000
80,Pagado,2009-12-01,1,1849,2009-09-01 00:00:00.000000000
120,Pagado,2010-06-01,1,1849,2010-01-01 00:00:00.000000000
120,Pagado,2010-12-01,1,1849,2010-07-01 00:00:00.000000000
240,Pagado,2011-12-01,1,1849,2011-01-01 00:00:00.000000000
240,Pagado,2012-12-01,1,1849,2012-01-01 00:00:00.000000000
240,Pagado,2013-12-01,1,1849,2013-01-01 00:00:00.000000000
240,Pagado,2014-12-01,1,1849,2014-01-01 00:00:00.000000000
240,Pagado,2015-12-01,1,1849,2015-01-01 00:00:00.000000000
240,Pagado,2016-12-01,1,1849,2016-01-01 00:00:00.000000000
240,Pagado,2017-12-01,1,1849,2017-01-01 00:00:00.000000000
240,Pagado,2018-12-01,1,1849,2018-01-01 00:00:00.000000000
240,Pagado,2019-12-01,1,1849,2019-01-01 00:00:00.000000000
240,Pagado,2020-12-01,1,1849,2020-01-01 00:00:00.000000000
240,Pagado,2021-12-01,1,1849,2021-01-01 00:00:00.000000000
240,Pagado,2022-12-01,1,1849,2022-01-01 00:00:00.000000000
240,Pagado,2023-12-01,1,1849,2023-01-01 00:00:00.000000000
360,Pagado,2024-12-01,1,1849,2024-01-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1849,2025-01-01 00:00:00.000000000
1000,Pagado,2011-12-01,1,1850,2007-11-01 00:00:00.000000000
480,Pagado,2013-12-01,1,1850,2012-01-01 00:00:00.000000000
480,Pagado,2015-12-01,1,1850,2014-01-01 00:00:00.000000000
480,Pagado,2017-12-01,1,1850,2016-01-01 00:00:00.000000000
500,Pagado,2020-01-01,1,1850,2018-01-01 00:00:00.000000000
40,Pagado,2008-01-01,1,1851,2007-11-01 00:00:00.000000000
100,Pagado,2008-06-01,1,1851,2008-02-01 00:00:00.000000000
100,Pagado,2008-11-01,1,1851,2008-07-01 00:00:00.000000000
500,Pagado,2010-12-01,1,1851,2008-12-01 00:00:00.000000000
240,Pagado,2011-12-01,1,1851,2011-01-01 00:00:00.000000000
240,Pagado,2012-12-01,1,1851,2012-01-01 00:00:00.000000000
40,Pagado,2013-02-01,1,1851,2013-01-01 00:00:00.000000000
200,Pagado,2013-12-01,1,1851,2013-03-01 00:00:00.000000000
80,Pagado,2014-04-01,1,1851,2014-01-01 00:00:00.000000000
160,Pagado,2014-12-01,1,1851,2014-05-01 00:00:00.000000000
40,Pagado,2015-02-01,1,1851,2015-01-01 00:00:00.000000000
60,Pagado,2015-05-01,1,1851,2015-03-01 00:00:00.000000000
60,Pagado,2015-12-01,1,1851,2015-10-01 00:00:00.000000000
60,Pagado,2016-03-01,1,1851,2016-01-01 00:00:00.000000000
120,Pagado,2016-09-01,1,1851,2016-04-01 00:00:00.000000000
60,Pagado,2016-12-01,1,1851,2016-10-01 00:00:00.000000000
240,Pagado,2017-12-01,1,1851,2017-01-01 00:00:00.000000000
40,Pagado,2018-02-01,1,1851,2018-01-01 00:00:00.000000000
100,Pagado,2018-07-01,1,1851,2018-03-01 00:00:00.000000000
100,Pagado,2018-12-01,1,1851,2018-08-01 00:00:00.000000000
100,Pagado,2019-05-01,1,1851,2019-01-01 00:00:00.000000000
140,Pagado,2019-12-01,1,1851,2019-06-01 00:00:00.000000000
200,Pagado,2020-10-01,1,1851,2020-01-01 00:00:00.000000000
40,Pagado,2020-12-01,1,1851,2020-11-01 00:00:00.000000000
240,Pagado,2021-12-01,1,1851,2021-01-01 00:00:00.000000000
240,Pagado,2022-12-01,1,1851,2022-01-01 00:00:00.000000000
80,Pagado,2023-04-01,1,1851,2023-01-01 00:00:00.000000000
160,Pagado,2023-12-01,1,1851,2023-05-01 00:00:00.000000000
360,Pagado,2024-12-01,1,1851,2024-01-01 00:00:00.000000000
150,Pagado,2025-05-01,1,1851,2025-01-01 00:00:00.000000000
210,Pagado,2025-12-01,1,1851,2025-06-01 00:00:00.000000000
500,Pagado,2009-12-01,1,1852,2007-12-01 00:00:00.000000000
400,Pagado,2011-08-01,1,1852,2010-01-01 00:00:00.000000000
60,Pagado,2008-02-01,1,1854,2007-12-01 00:00:00.000000000
200,Pagado,2010-03-01,1,1854,2008-03-01 00:00:00.000000000
40,Pagado,2008-01-01,1,1855,2007-12-01 00:00:00.000000000
20,Pagado,2008-02-01,1,1855,2008-02-01 00:00:00.000000000
20,Pagado,2008-03-01,1,1855,2008-03-01 00:00:00.000000000
20,Pagado,2008-04-01,1,1855,2008-04-01 00:00:00.000000000
20,Pagado,2008-05-01,1,1855,2008-05-01 00:00:00.000000000
20,Pagado,2008-06-01,1,1855,2008-06-01 00:00:00.000000000
20,Pagado,2008-07-01,1,1855,2008-07-01 00:00:00.000000000
20,Pagado,2008-08-01,1,1855,2008-08-01 00:00:00.000000000
40,Pagado,2008-10-01,1,1855,2008-09-01 00:00:00.000000000
40,Pagado,2008-12-01,1,1855,2008-11-01 00:00:00.000000000
40,Pagado,2009-02-01,1,1855,2009-01-01 00:00:00.000000000
40,Pagado,2009-04-01,1,1855,2009-03-01 00:00:00.000000000
40,Pagado,2009-06-01,1,1855,2009-05-01 00:00:00.000000000
40,Pagado,2009-08-01,1,1855,2009-07-01 00:00:00.000000000
40,Pagado,2009-10-01,1,1855,2009-09-01 00:00:00.000000000
40,Pagado,2009-12-01,1,1855,2009-11-01 00:00:00.000000000
40,Pagado,2010-02-01,1,1855,2010-01-01 00:00:00.000000000
20,Pagado,2010-04-01,1,1855,2010-04-01 00:00:00.000000000
40,Pagado,2010-06-01,1,1855,2010-05-01 00:00:00.000000000
40,Pagado,2010-08-01,1,1855,2010-07-01 00:00:00.000000000
40,Pagado,2010-10-01,1,1855,2010-09-01 00:00:00.000000000
40,Pagado,2010-12-01,1,1855,2010-11-01 00:00:00.000000000
20,Pagado,2011-01-01,1,1855,2011-01-01 00:00:00.000000000
20,Pagado,2011-02-01,1,1855,2011-02-01 00:00:00.000000000
40,Pagado,2011-04-01,1,1855,2011-03-01 00:00:00.000000000
40,Pagado,2011-06-01,1,1855,2011-05-01 00:00:00.000000000
40,Pagado,2011-08-01,1,1855,2011-07-01 00:00:00.000000000
40,Pagado,2011-10-01,1,1855,2011-09-01 00:00:00.000000000
40,Pagado,2011-12-01,1,1855,2011-11-01 00:00:00.000000000
40,Pagado,2012-02-01,1,1855,2012-01-01 00:00:00.000000000
60,Pagado,2012-05-01,1,1855,2012-03-01 00:00:00.000000000
100,Pagado,2012-10-01,1,1855,2012-06-01 00:00:00.000000000
60,Pagado,2013-01-01,1,1855,2012-11-01 00:00:00.000000000
100,Pagado,2013-06-01,1,1855,2013-02-01 00:00:00.000000000
120,Pagado,2013-12-01,1,1855,2013-07-01 00:00:00.000000000
100,Pagado,2014-05-01,1,1855,2014-01-01 00:00:00.000000000
100,Pagado,2014-10-01,1,1855,2014-06-01 00:00:00.000000000
40,Pagado,2014-12-01,1,1855,2014-11-01 00:00:00.000000000
100,Pagado,2015-05-01,1,1855,2015-01-01 00:00:00.000000000
100,Pagado,2015-10-01,1,1855,2015-06-01 00:00:00.000000000
100,Pagado,2016-03-01,1,1855,2015-11-01 00:00:00.000000000
60,Pagado,2016-06-01,1,1855,2016-04-01 00:00:00.000000000
100,Pagado,2016-11-01,1,1855,2016-07-01 00:00:00.000000000
100,Pagado,2017-04-01,1,1855,2016-12-01 00:00:00.000000000
60,Pagado,2017-07-01,1,1855,2017-05-01 00:00:00.000000000
100,Pagado,2017-12-01,1,1855,2017-08-01 00:00:00.000000000
100,Pagado,2018-05-01,1,1855,2018-01-01 00:00:00.000000000
100,Pagado,2018-10-01,1,1855,2018-06-01 00:00:00.000000000
150,Pagado,2018-10-01,1,1855,2018-10-01 00:00:00.000000000
20,Pagado,2018-11-01,1,1855,2018-11-01 00:00:00.000000000
100,Pagado,2019-04-01,1,1855,2018-12-01 00:00:00.000000000
80,Pagado,2019-08-01,1,1855,2019-05-01 00:00:00.000000000
100,Pagado,2020-01-01,1,1855,2019-09-01 00:00:00.000000000
100,Pagado,2020-06-01,1,1855,2020-02-01 00:00:00.000000000
120,Pagado,2020-12-01,1,1855,2020-07-01 00:00:00.000000000
240,Pagado,2021-12-01,1,1855,2021-01-01 00:00:00.000000000
180,Pagado,2022-09-01,1,1855,2022-01-01 00:00:00.000000000
60,Pagado,2022-12-01,1,1855,2022-10-01 00:00:00.000000000
100,Pagado,2023-05-01,1,1855,2023-01-01 00:00:00.000000000
100,Pagado,2023-10-01,1,1855,2023-06-01 00:00:00.000000000
40,Pagado,2023-12-01,1,1855,2023-11-01 00:00:00.000000000
90,Pagado,2024-03-01,1,1855,2024-01-01 00:00:00.000000000
270,Pagado,2024-12-01,1,1855,2024-04-01 00:00:00.000000000
120,Pagado,2025-04-01,1,1855,2025-01-01 00:00:00.000000000
150,Pagado,2025-09-01,1,1855,2025-05-01 00:00:00.000000000
90,Pagado,2025-12-01,1,1855,2025-10-01 00:00:00.000000000
90,Pagado,2026-03-01,1,1855,2026-01-01 00:00:00.000000000
260,Pagado,2008-12-01,1,1856,2007-12-01 00:00:00.000000000
200,Pagado,2009-10-01,1,1856,2009-01-01 00:00:00.000000000
200,Pagado,2010-08-01,1,1856,2009-11-01 00:00:00.000000000
320,Pagado,2011-12-01,1,1856,2010-09-01 00:00:00.000000000
240,Pagado,2012-12-01,1,1856,2012-01-01 00:00:00.000000000
200,Pagado,2013-10-01,1,1856,2013-01-01 00:00:00.000000000
40,Pagado,2013-12-01,1,1856,2013-11-01 00:00:00.000000000
240,Pagado,2014-12-01,1,1856,2014-01-01 00:00:00.000000000
240,Pagado,2016-12-01,1,1856,2016-01-01 00:00:00.000000000
480,Pagado,2018-12-01,1,1856,2017-01-01 00:00:00.000000000
240,Pagado,2019-12-01,1,1856,2019-01-01 00:00:00.000000000
240,Pagado,2020-12-01,1,1856,2020-01-01 00:00:00.000000000
240,Pagado,2021-12-01,1,1856,2021-01-01 00:00:00.000000000
240,Pagado,2022-12-01,1,1856,2022-01-01 00:00:00.000000000
60,Pagado,2023-03-01,1,1856,2023-01-01 00:00:00.000000000
180,Pagado,2023-12-01,1,1856,2023-04-01 00:00:00.000000000
20,Pagado,2024-01-01,1,1856,2024-01-01 00:00:00.000000000
20,Pagado,2007-12-01,1,1857,2007-12-01 00:00:00.000000000
220,Pagado,2008-11-01,1,1857,2008-01-01 00:00:00.000000000
20,Pagado,2008-12-01,1,1857,2008-12-01 00:00:00.000000000
460,Pagado,2010-11-01,1,1857,2010-01-01 00:00:00.000000000
240,Pagado,2011-11-01,1,1857,2010-12-01 00:00:00.000000000
240,Pagado,2012-11-01,1,1857,2011-12-01 00:00:00.000000000
240,Pagado,2013-11-01,1,1857,2012-12-01 00:00:00.000000000
240,Pagado,2014-11-01,1,1857,2013-12-01 00:00:00.000000000
240,Pagado,2015-11-01,1,1857,2014-12-01 00:00:00.000000000
240,Pagado,2016-11-01,1,1857,2015-12-01 00:00:00.000000000
240,Pagado,2017-11-01,1,1857,2016-12-01 00:00:00.000000000
240,Pagado,2018-11-01,1,1857,2017-12-01 00:00:00.000000000
260,Pagado,2019-12-01,1,1857,2018-12-01 00:00:00.000000000
240,Pagado,2020-12-01,1,1857,2020-01-01 00:00:00.000000000
220,Pagado,2022-12-01,1,1857,2022-02-01 00:00:00.000000000
240,Pagado,2023-12-01,1,1857,2023-01-01 00:00:00.000000000
360,Pagado,2024-12-01,1,1857,2024-01-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1857,2025-01-01 00:00:00.000000000
40,Pagado,2008-01-01,1,1858,2007-12-01 00:00:00.000000000
40,Pagado,2008-03-01,1,1858,2008-02-01 00:00:00.000000000
100,Pagado,2008-08-01,1,1858,2008-04-01 00:00:00.000000000
80,Pagado,2008-12-01,1,1858,2008-09-01 00:00:00.000000000
300,Pagado,2010-03-01,1,1858,2009-01-01 00:00:00.000000000
200,Pagado,2011-01-01,1,1858,2010-04-01 00:00:00.000000000
200,Pagado,2011-11-01,1,1858,2011-01-01 00:00:00.000000000
220,Pagado,2012-10-01,1,1858,2011-12-01 00:00:00.000000000
20,Pagado,2012-11-01,1,1858,2012-11-01 00:00:00.000000000
100,Pagado,2013-04-01,1,1858,2012-12-01 00:00:00.000000000
220,Pagado,2008-11-01,1,1859,2008-01-01 00:00:00.000000000
300,Pagado,2010-02-01,1,1859,2008-12-01 00:00:00.000000000
20,Pagado,2010-03-01,1,1859,2010-03-01 00:00:00.000000000
200,Pagado,2008-10-01,1,1860,2008-01-01 00:00:00.000000000
40,Pagado,2008-12-01,1,1860,2008-11-01 00:00:00.000000000
20,Pagado,2009-01-01,1,1860,2009-01-01 00:00:00.000000000
200,Pagado,2009-11-01,1,1860,2009-02-01 00:00:00.000000000
260,Pagado,2010-12-01,1,1860,2009-12-01 00:00:00.000000000
240,Pagado,2011-12-01,1,1860,2011-01-01 00:00:00.000000000
100,Pagado,2012-05-01,1,1860,2012-01-01 00:00:00.000000000
140,Pagado,2012-12-01,1,1860,2012-06-01 00:00:00.000000000
320,Pagado,2014-04-01,1,1860,2013-01-01 00:00:00.000000000
160,Pagado,2014-12-01,1,1860,2014-05-01 00:00:00.000000000
240,Pagado,2015-12-01,1,1860,2015-01-01 00:00:00.000000000
300,Pagado,2017-03-01,1,1860,2016-01-01 00:00:00.000000000
180,Pagado,2017-12-01,1,1860,2017-04-01 00:00:00.000000000
240,Pagado,2018-12-01,1,1860,2018-01-01 00:00:00.000000000
500,Pagado,2020-01-01,1,1860,2019-01-01 00:00:00.000000000
240,Pagado,2021-01-01,1,1860,2020-02-01 00:00:00.000000000
600,Pagado,2010-06-01,1,1861,2008-01-01 00:00:00.000000000
240,Pagado,2011-06-01,1,1861,2010-07-01 00:00:00.000000000
820,Pagado,2014-11-01,1,1861,2011-07-01 00:00:00.000000000
1040,Pagado,2019-03-01,1,1861,2014-12-01 00:00:00.000000000
180,Pagado,2019-12-01,1,1861,2019-04-01 00:00:00.000000000
40,Pagado,2008-02-01,1,1862,2008-01-01 00:00:00.000000000
180,Pagado,2008-11-01,1,1862,2008-03-01 00:00:00.000000000
40,Pagado,2009-01-01,1,1862,2008-12-01 00:00:00.000000000
60,Pagado,2008-03-01,1,1865,2008-01-01 00:00:00.000000000
140,Pagado,2008-10-01,1,1865,2008-04-01 00:00:00.000000000
40,Pagado,2008-02-01,1,1867,2008-01-01 00:00:00.000000000
200,Pagado,2008-12-01,1,1867,2008-03-01 00:00:00.000000000
40,Pagado,2010-05-01,1,1867,2010-04-01 00:00:00.000000000
500,Pagado,2012-06-01,1,1867,2010-06-01 00:00:00.000000000
160,Pagado,2013-02-01,1,1867,2012-07-01 00:00:00.000000000
240,Pagado,2008-12-01,1,1868,2008-01-01 00:00:00.000000000
100,Pagado,2009-05-01,1,1868,2009-01-01 00:00:00.000000000
120,Pagado,2009-11-01,1,1868,2009-06-01 00:00:00.000000000
260,Pagado,2010-12-01,1,1868,2009-12-01 00:00:00.000000000
240,Pagado,2011-12-01,1,1868,2011-01-01 00:00:00.000000000
500,Pagado,2010-01-01,1,1869,2008-01-01 00:00:00.000000000
300,Pagado,2011-04-01,1,1869,2010-02-01 00:00:00.000000000
480,Pagado,2013-04-01,1,1869,2011-05-01 00:00:00.000000000
1300,Pagado,2018-09-01,1,1869,2013-05-01 00:00:00.000000000
100,Pagado,2019-02-01,1,1869,2018-10-01 00:00:00.000000000
300,Pagado,2020-05-01,1,1869,2019-03-01 00:00:00.000000000
300,Pagado,2021-08-01,1,1869,2020-06-01 00:00:00.000000000
400,Pagado,2023-04-01,1,1869,2021-09-01 00:00:00.000000000
490,Pagado,2024-11-01,1,1869,2023-05-01 00:00:00.000000000
30,Pagado,2024-12-01,1,1869,2024-12-01 00:00:00.000000000
240,Pagado,2025-08-01,1,1869,2025-01-01 00:00:00.000000000
60,Pagado,2025-10-01,1,1869,2025-09-01 00:00:00.000000000
60,Pagado,2025-12-01,1,1869,2025-11-01 00:00:00.000000000
500,Pagado,2010-01-01,1,1870,2008-01-01 00:00:00.000000000
500,Pagado,2012-02-01,1,1870,2010-02-01 00:00:00.000000000
300,Pagado,2013-05-01,1,1870,2012-03-01 00:00:00.000000000
700,Pagado,2016-04-01,1,1870,2013-06-01 00:00:00.000000000
400,Pagado,2017-12-01,1,1870,2016-04-01 00:00:00.000000000
1140,Pagado,2023-09-01,1,1870,2019-01-01 00:00:00.000000000
360,Pagado,2024-12-01,1,1870,2024-01-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1870,2025-01-01 00:00:00.000000000
240,Pagado,2008-12-01,1,1871,2008-01-01 00:00:00.000000000
240,Pagado,2009-12-01,1,1871,2009-01-01 00:00:00.000000000
240,Pagado,2010-12-01,1,1871,2010-01-01 00:00:00.000000000
240,Pagado,2011-12-01,1,1871,2011-01-01 00:00:00.000000000
240,Pagado,2012-12-01,1,1871,2012-01-01 00:00:00.000000000
240,Pagado,2013-12-01,1,1871,2013-01-01 00:00:00.000000000
240,Pagado,2014-12-01,1,1871,2014-01-01 00:00:00.000000000
240,Pagado,2015-12-01,1,1871,2015-01-01 00:00:00.000000000
240,Pagado,2016-12-01,1,1871,2016-01-01 00:00:00.000000000
40,Pagado,2008-03-01,1,1872,2008-02-01 00:00:00.000000000
100,Pagado,2008-08-01,1,1872,2008-04-01 00:00:00.000000000
200,Pagado,2009-06-01,1,1872,2008-09-01 00:00:00.000000000
500,Pagado,2015-04-01,1,1873,2013-04-01 00:00:00.000000000
300,Pagado,2017-10-01,1,1873,2016-08-01 00:00:00.000000000
300,Pagado,2019-01-01,1,1873,2017-11-01 00:00:00.000000000
300,Pagado,2020-04-01,1,1873,2019-02-01 00:00:00.000000000
300,Pagado,2021-07-01,1,1873,2020-05-01 00:00:00.000000000
300,Pagado,2022-10-01,1,1873,2021-08-01 00:00:00.000000000
240,Pagado,2023-10-01,1,1873,2022-11-01 00:00:00.000000000
40,Pagado,2023-12-01,1,1873,2023-11-01 00:00:00.000000000
180,Pagado,2024-06-01,1,1873,2024-01-01 00:00:00.000000000
180,Pagado,2024-12-01,1,1873,2024-07-01 00:00:00.000000000
180,Pagado,2025-06-01,1,1873,2025-01-01 00:00:00.000000000
180,Pagado,2025-12-01,1,1873,2025-07-01 00:00:00.000000000
100,Pagado,2008-06-01,1,1876,2008-02-01 00:00:00.000000000
300,Pagado,2009-09-01,1,1876,2008-07-01 00:00:00.000000000
500,Pagado,2011-10-01,1,1876,2009-10-01 00:00:00.000000000
240,Pagado,2009-01-01,1,1877,2008-02-01 00:00:00.000000000
20,Pagado,2008-12-01,1,1879,2008-12-01 00:00:00.000000000
20,Pagado,2009-01-01,1,1879,2009-01-01 00:00:00.000000000
200,Pagado,2009-11-01,1,1879,2008-02-01 00:00:00.000000000
200,Pagado,2008-11-01,1,1882,2008-02-01 00:00:00.000000000
260,Pagado,2009-12-01,1,1882,2008-12-01 00:00:00.000000000
240,Pagado,2010-12-01,1,1882,2010-01-01 00:00:00.000000000
1000,Pagado,2015-02-01,1,1882,2011-01-01 00:00:00.000000000
1500,Pagado,2021-05-01,1,1882,2015-03-01 00:00:00.000000000
200,Pagado,2022-03-01,1,1882,2021-06-01 00:00:00.000000000
240,Pagado,2023-03-01,1,1882,2022-04-01 00:00:00.000000000
200,Pagado,2025-07-01,1,1882,2025-01-01 00:00:00.000000000
440,Pagado,2009-11-01,1,1885,2008-02-01 00:00:00.000000000
1260,Pagado,2013-05-01,1,1886,2008-03-01 00:00:00.000000000
500,Pagado,2010-03-01,1,1889,2008-03-01 00:00:00.000000000
680,Pagado,2010-12-01,1,1893,2008-03-01 00:00:00.000000000
120,Pagado,2011-06-01,1,1893,2011-01-01 00:00:00.000000000
120,Pagado,2011-12-01,1,1893,2011-07-01 00:00:00.000000000
240,Pagado,2012-12-01,1,1893,2012-01-01 00:00:00.000000000
200,Pagado,2013-10-01,1,1893,2013-01-01 00:00:00.000000000
500,Pagado,2011-03-01,1,1895,2009-03-01 00:00:00.000000000
400,Pagado,2012-11-01,1,1895,2011-04-01 00:00:00.000000000
120,Pagado,2024-09-01,1,1895,2024-06-01 00:00:00.000000000
90,Pagado,2024-12-01,1,1895,2024-10-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1895,2025-01-01 00:00:00.000000000
240,Pagado,2009-02-01,1,1896,2008-03-01 00:00:00.000000000
40,Pagado,2009-04-01,1,1896,2009-03-01 00:00:00.000000000
1500,Pagado,2015-07-01,1,1896,2009-05-01 00:00:00.000000000
40,Pagado,2008-05-01,1,1897,2008-04-01 00:00:00.000000000
60,Pagado,2008-08-01,1,1897,2008-06-01 00:00:00.000000000
80,Pagado,2008-12-01,1,1897,2008-09-01 00:00:00.000000000
20,Pagado,2009-01-01,1,1897,2009-01-01 00:00:00.000000000
120,Pagado,2008-10-01,1,1898,2008-05-01 00:00:00.000000000
280,Pagado,2009-11-01,1,1898,2008-10-01 00:00:00.000000000
40,Pagado,2010-01-01,1,1898,2009-12-01 00:00:00.000000000
20,Pagado,2010-02-01,1,1898,2010-02-01 00:00:00.000000000
40,Pagado,2010-04-01,1,1898,2010-03-01 00:00:00.000000000
20,Pagado,2010-05-01,1,1898,2010-05-01 00:00:00.000000000
60,Pagado,2010-08-01,1,1898,2010-06-01 00:00:00.000000000
60,Pagado,2010-11-01,1,1898,2010-09-01 00:00:00.000000000
80,Pagado,2011-03-01,1,1898,2010-12-01 00:00:00.000000000
60,Pagado,2011-06-01,1,1898,2011-04-01 00:00:00.000000000
40,Pagado,2011-08-01,1,1898,2011-07-01 00:00:00.000000000
20,Pagado,2011-09-01,1,1898,2011-09-01 00:00:00.000000000
20,Pagado,2011-10-01,1,1898,2011-10-01 00:00:00.000000000
20,Pagado,2011-11-01,1,1898,2011-11-01 00:00:00.000000000
20,Pagado,2011-12-01,1,1898,2011-12-01 00:00:00.000000000
20,Pagado,2012-01-01,1,1898,2012-01-01 00:00:00.000000000
40,Pagado,2012-03-01,1,1898,2012-02-01 00:00:00.000000000
40,Pagado,2012-05-01,1,1898,2012-04-01 00:00:00.000000000
40,Pagado,2012-07-01,1,1898,2012-06-01 00:00:00.000000000
40,Pagado,2012-09-01,1,1898,2012-08-01 00:00:00.000000000
40,Pagado,2012-11-01,1,1898,2012-10-01 00:00:00.000000000
100,Pagado,2013-04-01,1,1898,2012-12-01 00:00:00.000000000
100,Pagado,2013-09-01,1,1898,2013-05-01 00:00:00.000000000
40,Pagado,2013-11-01,1,1898,2013-10-01 00:00:00.000000000
60,Pagado,2014-02-01,1,1898,2013-12-01 00:00:00.000000000
100,Pagado,2014-07-01,1,1898,2014-03-01 00:00:00.000000000
40,Pagado,2014-09-01,1,1898,2014-08-01 00:00:00.000000000
40,Pagado,2014-11-01,1,1898,2014-10-01 00:00:00.000000000
60,Pagado,2015-02-01,1,1898,2014-12-01 00:00:00.000000000
40,Pagado,2015-04-01,1,1898,2015-03-01 00:00:00.000000000
60,Pagado,2015-07-01,1,1898,2015-05-01 00:00:00.000000000
40,Pagado,2015-09-01,1,1898,2015-08-01 00:00:00.000000000
60,Pagado,2016-03-01,1,1898,2016-01-01 00:00:00.000000000
20,Pagado,2016-04-01,1,1898,2016-04-01 00:00:00.000000000
20,Pagado,2016-05-01,1,1898,2016-05-01 00:00:00.000000000
20,Pagado,2016-06-01,1,1898,2016-06-01 00:00:00.000000000
60,Pagado,2016-09-01,1,1898,2016-07-01 00:00:00.000000000
40,Pagado,2016-12-01,1,1898,2016-11-01 00:00:00.000000000
20,Pagado,2016-12-01,1,1898,2016-12-01 00:00:00.000000000
40,Pagado,2017-02-01,1,1898,2017-01-01 00:00:00.000000000
40,Pagado,2017-09-01,1,1898,2017-08-01 00:00:00.000000000
20,Pagado,2017-11-01,1,1898,2017-11-01 00:00:00.000000000
20,Pagado,2017-12-01,1,1898,2017-12-01 00:00:00.000000000
60,Pagado,2018-03-01,1,1898,2018-01-01 00:00:00.000000000
60,Pagado,2018-06-01,1,1898,2018-04-01 00:00:00.000000000
60,Pagado,2018-09-01,1,1898,2018-07-01 00:00:00.000000000
60,Pagado,2018-12-01,1,1898,2018-10-01 00:00:00.000000000
